series,phi,N,rep,loglik_pf,phi_true,nu,c
Serie_1,0.6404050632911392,200,19,-6271.615971024129,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,20,-6264.960429765379,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,21,-6314.67078596304,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,22,-6384.767710750087,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,23,-6228.838502955217,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,24,-6204.997790183618,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,25,-6259.508185581143,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,26,-6329.373851524968,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,27,-6245.453120952776,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,28,-6164.999111246521,0.965,2.5,0.2
Serie_1,0.6404050632911392,200,29,-6368.509780054951,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,0,-6120.400521693063,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,1,-6158.719492541924,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,2,-6152.994709238335,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,3,-6198.791442899583,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,4,-6136.859280982743,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,5,-6088.819583288183,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,6,-6087.555820929132,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,7,-6199.252992463724,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,8,-6018.411036239928,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,9,-6113.413810777197,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,10,-6204.32916805419,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,11,-6159.042305055283,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,12,-6086.925249914752,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,13,-6113.65683319955,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,14,-6165.329138311822,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,15,-6092.674712898144,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,16,-6127.910749794122,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,17,-6075.598802277489,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,18,-6038.635899369305,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,19,-6127.5725281244,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,20,-6120.077701810125,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,21,-6075.706486518692,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,22,-6049.24365383739,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,23,-6062.5120548320465,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,24,-6081.928762935872,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,25,-6109.569971658066,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,26,-6178.355221398516,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,27,-6108.3495457445815,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,28,-6138.859787469179,0.965,2.5,0.2
Serie_1,0.6454556962025316,200,29,-6123.791455230982,0.965,2.5,0.2
Serie_1,0.650506329113924,200,0,-5983.5140997694025,0.965,2.5,0.2
Serie_1,0.650506329113924,200,1,-5968.228746836543,0.965,2.5,0.2
Serie_1,0.650506329113924,200,2,-6071.041090537836,0.965,2.5,0.2
Serie_1,0.650506329113924,200,3,-6086.026313526409,0.965,2.5,0.2
Serie_1,0.650506329113924,200,4,-6033.557276083201,0.965,2.5,0.2
Serie_1,0.650506329113924,200,5,-6039.591101008484,0.965,2.5,0.2
Serie_1,0.650506329113924,200,6,-6023.107581902805,0.965,2.5,0.2
Serie_1,0.650506329113924,200,7,-6051.663702905439,0.965,2.5,0.2
Serie_1,0.650506329113924,200,8,-5942.26498995706,0.965,2.5,0.2
Serie_1,0.650506329113924,200,9,-6095.603181118489,0.965,2.5,0.2
Serie_1,0.650506329113924,200,10,-5910.605577454878,0.965,2.5,0.2
Serie_1,0.650506329113924,200,11,-5987.790842816234,0.965,2.5,0.2
Serie_1,0.650506329113924,200,12,-5893.32878282937,0.965,2.5,0.2
Serie_1,0.650506329113924,200,13,-5988.912344658724,0.965,2.5,0.2
Serie_1,0.650506329113924,200,14,-5949.790780610293,0.965,2.5,0.2
Serie_1,0.650506329113924,200,15,-5987.989008986186,0.965,2.5,0.2
Serie_1,0.650506329113924,200,16,-5924.875963825613,0.965,2.5,0.2
Serie_1,0.650506329113924,200,17,-6004.934647071054,0.965,2.5,0.2
Serie_1,0.650506329113924,200,18,-6040.461531330037,0.965,2.5,0.2
Serie_1,0.650506329113924,200,19,-6055.206325212996,0.965,2.5,0.2
Serie_1,0.650506329113924,200,20,-5902.914961105823,0.965,2.5,0.2
Serie_1,0.650506329113924,200,21,-6051.659403642752,0.965,2.5,0.2
Serie_1,0.650506329113924,200,22,-6043.27657999831,0.965,2.5,0.2
Serie_1,0.650506329113924,200,23,-6048.245124482256,0.965,2.5,0.2
Serie_1,0.650506329113924,200,24,-6054.797567360377,0.965,2.5,0.2
Serie_1,0.650506329113924,200,25,-6062.208417438322,0.965,2.5,0.2
Serie_1,0.650506329113924,200,26,-5982.96637939652,0.965,2.5,0.2
Serie_1,0.650506329113924,200,27,-5937.917215459466,0.965,2.5,0.2
Serie_1,0.650506329113924,200,28,-6073.5509155712725,0.965,2.5,0.2
Serie_1,0.650506329113924,200,29,-6016.610576475515,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,0,-5939.991802681836,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,1,-5914.926646413783,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,2,-5830.352683397608,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,3,-5820.194597824539,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,4,-5861.833353753677,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,5,-5782.224399039035,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,6,-5941.956264759023,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,7,-5913.553537297782,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,8,-5831.7623733529745,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,9,-5919.44568714336,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,10,-5862.110721064305,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,11,-5949.740035738872,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,12,-6016.308859306054,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,13,-5820.339505863859,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,14,-5863.204818779565,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,15,-5886.721961598598,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,16,-5856.736019618538,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,17,-5914.211133008359,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,18,-5840.954746204226,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,19,-5913.162214325366,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,20,-5888.552546814292,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,21,-5864.3147016974335,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,22,-5964.29798709729,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,23,-5860.099803014944,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,24,-5852.261362512815,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,25,-5900.3803797899245,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,26,-5903.144869277506,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,27,-6049.301351574536,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,28,-5890.5372379109485,0.965,2.5,0.2
Serie_1,0.6555569620253164,200,29,-5948.083407824944,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,0,-5750.389962550936,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,1,-5773.415993428826,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,2,-5724.968190387923,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,3,-5844.045478505358,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,4,-5700.184740721938,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,5,-5848.4850150379125,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,6,-5786.180218559096,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,7,-5776.32277846372,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,8,-5789.686972319982,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,9,-5839.882637447867,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,10,-5704.723820889395,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,11,-5717.857544207342,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,12,-5838.516226890592,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,13,-5666.301914995118,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,14,-5806.652949587916,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,15,-5751.908012175989,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,16,-5683.939882755603,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,17,-5877.907806052874,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,18,-5856.982634661309,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,19,-5758.336035270334,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,20,-5788.4010639174685,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,21,-5842.378154035673,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,22,-5868.685416748367,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,23,-5819.359052562312,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,24,-5778.868575466173,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,25,-5671.89282138847,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,26,-5723.572925993006,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,27,-5840.392065894701,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,28,-5808.571387003881,0.965,2.5,0.2
Serie_1,0.6606075949367088,200,29,-5783.790051317274,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,0,-5615.640897448497,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,1,-5660.717366870512,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,2,-5608.4690334675115,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,3,-5767.97283977053,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,4,-5640.92192397488,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,5,-5694.3347356983095,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,6,-5610.184230421655,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,7,-5666.583056275686,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,8,-5621.706799156742,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,9,-5649.409691836323,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,10,-5771.904579836786,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,11,-5740.073159024654,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,12,-5712.0516963051505,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,13,-5758.066840957641,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,14,-5656.883407237708,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,15,-5666.051842184573,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,16,-5682.527236758487,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,17,-5647.332413299118,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,18,-5591.579654786443,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,19,-5731.836149171051,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,20,-5656.404914488741,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,21,-5670.156916779794,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,22,-5748.46156622462,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,23,-5634.215815833362,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,24,-5751.626660100613,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,25,-5636.104387666062,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,26,-5703.684105714289,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,27,-5629.941061984573,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,28,-5815.978526892456,0.965,2.5,0.2
Serie_1,0.6656582278481012,200,29,-5714.862405123708,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,0,-5659.012862085257,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,1,-5616.325696875295,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,2,-5497.522434403515,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,3,-5624.102331381138,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,4,-5633.662777938347,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,5,-5541.921899282636,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,6,-5490.872274020283,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,7,-5602.425876643255,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,8,-5517.946325755481,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,9,-5551.698151739381,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,10,-5559.676184284964,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,11,-5532.345674075234,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,12,-5521.808869943398,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,13,-5551.296396705857,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,14,-5504.436170821005,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,15,-5634.049874966736,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,16,-5555.0363267766625,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,17,-5578.345924812177,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,18,-5562.914470916312,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,19,-5575.0427638959045,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,20,-5583.7711752967325,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,21,-5583.46564118169,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,22,-5556.192595754591,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,23,-5523.624035229324,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,24,-5562.582023652768,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,25,-5548.097728576432,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,26,-5512.747907432533,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,27,-5618.340645399104,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,28,-5571.801129893679,0.965,2.5,0.2
Serie_1,0.6707088607594937,200,29,-5531.4747340348495,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,0,-5382.584062647415,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,1,-5467.461244518846,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,2,-5399.889196037505,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,3,-5389.55946281395,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,4,-5462.083373722925,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,5,-5524.68980131119,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,6,-5328.084760464555,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,7,-5406.05526909047,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,8,-5484.06459163067,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,9,-5497.272560873009,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,10,-5383.7889822093375,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,11,-5559.220313691928,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,12,-5443.422782130754,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,13,-5414.1996355039755,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,14,-5451.646665311794,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,15,-5579.4320935937485,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,16,-5450.630395349758,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,17,-5405.096319918559,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,18,-5483.417583889665,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,19,-5439.766859044631,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,20,-5441.386548965448,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,21,-5408.206416352025,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,22,-5464.545498546297,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,23,-5397.309068780943,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,24,-5428.027664448036,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,25,-5546.12619839059,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,26,-5529.021388307674,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,27,-5545.139173259145,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,28,-5501.078389119686,0.965,2.5,0.2
Serie_1,0.6757594936708861,200,29,-5337.423949945936,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,0,-5383.423452782116,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,1,-5349.229300667896,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,2,-5375.69757092807,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,3,-5333.188445175682,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,4,-5257.094284270722,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,5,-5465.3537820651945,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,6,-5325.723890200706,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,7,-5422.344605959828,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,8,-5364.867757664181,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,9,-5313.668503255657,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,10,-5352.909992376831,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,11,-5249.953970148719,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,12,-5267.979773187885,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,13,-5395.081604979263,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,14,-5283.758901925993,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,15,-5405.516613991017,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,16,-5343.999393464725,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,17,-5281.4528423484735,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,18,-5334.985985752874,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,19,-5302.596593658092,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,20,-5378.496603072717,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,21,-5380.348949949759,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,22,-5221.943327456505,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,23,-5325.728147417057,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,24,-5377.511580620795,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,25,-5393.14550489416,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,26,-5271.3780185898595,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,27,-5338.891422213119,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,28,-5343.900071446165,0.965,2.5,0.2
Serie_1,0.6808101265822785,200,29,-5371.545866676712,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,0,-5259.49846083543,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,1,-5243.313872099041,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,2,-5193.6245214430155,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,3,-5236.407037269229,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,4,-5157.346924169108,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,5,-5270.793178727772,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,6,-5261.184328812745,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,7,-5288.10466730659,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,8,-5291.576931559321,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,9,-5290.72396602742,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,10,-5215.32067425301,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,11,-5314.053939890642,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,12,-5214.564699786355,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,13,-5247.191687395876,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,14,-5283.755898721557,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,15,-5216.649169447062,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,16,-5272.095298922017,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,17,-5249.970904104097,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,18,-5309.109241118759,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,19,-5295.1950925957635,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,20,-5250.493253827094,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,21,-5240.016752890201,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,22,-5225.520856840933,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,23,-5259.828745295733,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,24,-5253.266897895859,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,25,-5232.9925871683945,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,26,-5296.444492301195,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,27,-5268.593637736762,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,28,-5216.35330186348,0.965,2.5,0.2
Serie_1,0.6858607594936709,200,29,-5207.362493836784,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,0,-5165.977444784137,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,1,-5159.809003846513,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,2,-5148.600667214572,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,3,-5172.074799021625,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,4,-5087.418152193763,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,5,-5173.790141537845,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,6,-5073.666269746794,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,7,-5158.050747766306,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,8,-5197.511138471328,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,9,-5140.0197911517325,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,10,-5193.298481917127,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,11,-5183.034407495207,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,12,-5134.856610138098,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,13,-5124.751512536648,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,14,-5198.57824483961,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,15,-5256.038384333229,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,16,-5179.799933612071,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,17,-5195.824550982593,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,18,-5100.557642966267,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,19,-5273.652574228582,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,20,-5084.143717917727,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,21,-5140.825134878226,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,22,-5215.392544277203,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,23,-5127.559271717541,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,24,-5225.293644089361,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,25,-5133.142552738407,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,26,-5101.82016748843,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,27,-5065.855691558334,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,28,-5208.12187377886,0.965,2.5,0.2
Serie_1,0.6909113924050633,200,29,-5126.238470682385,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,0,-5111.088815574167,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,1,-5058.892331540726,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,2,-5071.29224309067,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,3,-5050.06848767547,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,4,-5063.629130971361,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,5,-5055.438888596248,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,6,-5134.145158414304,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,7,-5144.45531655574,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,8,-4994.087880858156,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,9,-5071.444717418805,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,10,-5018.871115259926,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,11,-5118.225875795953,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,12,-5031.566488168847,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,13,-5044.201807670708,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,14,-5097.831701581258,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,15,-5003.189224668165,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,16,-5045.689840887881,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,17,-5086.3710135126485,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,18,-5157.137293620633,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,19,-5107.324843149754,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,20,-5021.46883618406,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,21,-4957.24140958993,0.965,2.5,0.2
Serie_1,0.6959620253164557,200,22,-5068.668190625473,0.965,2.5,0.2
